snapshot_at,inav,market_price,premium_discount_pct,source
2026-08-26T09:15:27,25.2753,25.329999923706055,0.2164,zerodha_amc_live
2026-08-26T09:15:27,25.2753,25.34000015258789,0.256,zerodha_amc_live
2026-08-26T09:49:45,25.262,25.350000381469727,0.3484,zerodha_amc_live
2026-08-26T09:49:45,25.262,25.34000015258789,0.3088,zerodha_amc_live
2026-08-26T09:49:45,25.262,25.350000381469727,0.3484,zerodha_amc_live
2026-08-26T10:06:47,25.2608,25.360000610351562,0.3927,zerodha_amc_live
2026-08-26T10:06:47,25.2608,25.3700008392334,0.4323,zerodha_amc_live
2026-08-26T10:06:47,25.2608,25.350000381469727,0.3531,zerodha_amc_live
2026-08-26T10:06:47,25.2608,25.31999969482422,0.2344,zerodha_amc_live
2026-08-26T10:06:47,25.2608,25.34000015258789,0.3135,zerodha_amc_live
2026-08-26T11:24:49,25.2518,25.31999969482422,0.2701,zerodha_amc_live
2026-08-26T11:24:49,25.2518,25.239999771118164,-0.0467,zerodha_amc_live
2026-08-26T11:24:49,25.2518,25.260000228881836,0.0325,zerodha_amc_live
2026-08-26T11:24:49,25.2518,25.270000457763672,0.0721,zerodha_amc_live
2026-08-26T12:35:12,25.2486,25.299999237060547,0.2036,zerodha_amc_live
2026-08-26T12:35:12,25.2486,25.290000915527344,0.164,zerodha_amc_live
2026-08-26T12:35:12,25.2486,25.290000915527344,0.164,zerodha_amc_live
2026-08-26T13:07:24,25.2229,25.290000915527344,0.266,zerodha_amc_live
2026-08-26T13:07:24,25.2229,25.260000228881836,0.1471,zerodha_amc_live
2026-08-26T13:43:29,25.1965,25.25,0.2123,zerodha_amc_live
2026-08-26T14:26:14,25.1899,25.239999771118164,0.1989,zerodha_amc_live
