snapshot_at,inav,market_price,premium_discount_pct,source
2026-08-19T09:16:23,126.152,125.55999755859375,-0.4693,nippon_amc_live
2026-08-19T09:50:40,125.9998,125.38999938964844,-0.484,nippon_amc_live
2026-08-19T09:55:47,125.9996,125.36000061035156,-0.5076,nippon_amc_live
2026-08-19T10:00:54,126.0245,125.37999725341797,-0.5114,nippon_amc_live
2026-08-19T11:23:29,125.6353,125.0199966430664,-0.4898,nippon_amc_live
2026-08-19T11:28:37,125.6687,125.08000183105469,-0.4685,nippon_amc_live
2026-08-19T11:33:44,125.6331,125.06999969482422,-0.4482,nippon_amc_live
2026-08-19T11:37:13,125.6509,125.0999984741211,-0.4384,nippon_amc_live
2026-08-19T11:42:20,125.7283,125.06999969482422,-0.5236,nippon_amc_live
2026-08-19T11:47:27,125.8044,125.13999938964844,-0.5281,nippon_amc_live
2026-08-19T11:52:25,125.867,125.27999877929688,-0.4664,nippon_amc_live
2026-08-19T11:57:33,125.7969,125.30999755859375,-0.3871,nippon_amc_live
2026-08-19T12:02:41,125.6805,125.16999816894531,-0.4062,nippon_amc_live
