snapshot_at,inav,market_price,premium_discount_pct,source
2026-08-14T10:11:01,126.14098550873777,150.14999389648438,19.0335,motilal_amc_live
2026-08-14T10:16:00,126.14098550873777,150.14999389648438,19.0335,motilal_amc_live
2026-08-14T10:21:00,126.14098550873777,150.14999389648438,19.0335,motilal_amc_live
2026-08-14T11:34:00,126.14098550873777,150.14999389648438,19.0335,motilal_amc_live
2026-08-14T11:39:00,126.14098550873777,150.14999389648438,19.0335,motilal_amc_live
2026-08-14T11:44:00,126.14098550873777,150.14999389648438,19.0335,motilal_amc_live
2026-08-14T13:17:00,126.14098550873777,150.14999389648438,19.0335,motilal_amc_live
2026-08-14T13:22:00,126.14098550873777,150.14999389648438,19.0335,motilal_amc_live
2026-08-14T13:28:00,126.14098550873777,150.14999389648438,19.0335,motilal_amc_live
2026-08-14T14:25:00,126.14098550873777,150.14999389648438,19.0335,motilal_amc_live
2026-08-14T14:30:00,126.14098550873777,150.14999389648438,19.0335,motilal_amc_live
2026-08-14T14:35:00,126.14098550873777,150.14999389648438,19.0335,motilal_amc_live
2026-08-14T15:19:00,126.14098550873777,150.14999389648438,19.0335,motilal_amc_live
2026-08-14T15:24:00,126.14098550873777,150.14999389648438,19.0335,motilal_amc_live
2026-08-14T15:29:00,126.14098550873777,150.14999389648438,19.0335,motilal_amc_live
